Tagesgruppe;Linie;Richtung;Abfahrtszeit;Starthaltestelle;Geplant;Erhoben;Güteprüfung ok
Montag - Freitag Ferien;315780;2;07:18:00;Vaih.(E) Grabenstr.;13;4;4
Montag - Freitag Ferien;315780;2;08:18:00;Vaih.(E) Grabenstr.;13;4;4
Montag - Freitag Ferien;315780;2;09:18:00;Vaih.(E) Grabenstr.;13;4;4
Montag - Freitag Ferien;315780;2;10:18:00;Vaih.(E) Grabenstr.;13;4;4
Montag - Freitag Ferien;315780;2;11:18:00;Vaih.(E) Grabenstr.;13;0;0
Montag - Freitag Ferien;315780;2;12:08:00;Vaih.(E) Grabenstr.;13;0;0
Montag - Freitag Ferien;315780;2;12:58:00;Vaih.(E) Grabenstr.;13;2;2
Montag - Freitag Ferien;315780;2;13:38:00;Vaih.(E) Grabenstr.;13;3;3
Montag - Freitag Ferien;315780;2;14:38:00;Vaih.(E) Grabenstr.;13;3;3
Montag - Freitag Ferien;315780;2;15:38:00;Vaih.(E) Grabenstr.;13;5;2
Montag - Freitag Ferien;315780;2;16:38:00;Vaih.(E) Grabenstr.;13;5;3
Montag - Freitag Ferien;315780;2;17:38:00;Vaih.(E) Grabenstr.;13;5;3
Montag - Freitag Ferien;315780;2;18:38:00;Vaih.(E) Grabenstr.;13;5;2
Montag - Freitag Schule;315780;2;07:03:00;Vaih.(E) Grabenstr.;50;0;0
Montag - Freitag Schule;315780;2;07:24:00;Vaihingen (E);50;2;2
Montag - Freitag Schule;315780;2;08:18:00;Vaih.(E) Grabenstr.;50;0;0
Montag - Freitag Schule;315780;2;09:18:00;Vaih.(E) Grabenstr.;50;0;0
Montag - Freitag Schule;315780;2;10:18:00;Vaih.(E) Grabenstr.;50;0;0
Montag - Freitag Schule;315780;2;11:18:00;Vaih.(E) Grabenstr.;50;1;0
Montag - Freitag Schule;315780;2;12:08:00;Vaih.(E) Grabenstr.;50;1;0
Montag - Freitag Schule;315780;2;12:58:00;Vaih.(E) Grabenstr.;50;1;0
Montag - Freitag Schule;315780;2;13:04:00;Kleinglattbach Im See;50;1;0
Montag - Freitag Schule;315780;2;13:38:00;Vaih.(E) Grabenstr.;50;2;0
Montag - Freitag Schule;315780;2;14:38:00;Vaih.(E) Grabenstr.;50;14;13
Montag - Freitag Schule;315780;2;15:38:00;Vaih.(E) Grabenstr.;50;1;1
Montag - Freitag Schule;315780;2;16:38:00;Vaih.(E) Grabenstr.;50;1;1
Montag - Freitag Schule;315780;2;17:38:00;Vaih.(E) Grabenstr.;50;1;1
Montag - Freitag Schule;315780;2;18:38:00;Vaih.(E) Grabenstr.;50;1;1
Montag - Freitag Ferien;315790;1;04:44:00;Enzweihingen B10;13;4;4
Montag - Freitag Ferien;315790;1;05:29:00;Vaihingen (E);13;0;0
Montag - Freitag Ferien;315790;1;05:35:00;Oberriexingen Roter Baum;13;4;4
Montag - Freitag Ferien;315790;1;06:14:00;Enzweihingen B10;13;1;1
Montag - Freitag Ferien;315790;1;06:35:00;Oberriexingen Roter Baum;13;0;0
Montag - Freitag Ferien;315790;1;07:05:00;Oberriexingen Roter Baum;13;4;4
Montag - Freitag Ferien;315790;1;07:35:00;Oberriexingen Roter Baum;13;1;1
Montag - Freitag Ferien;315790;1;08:05:00;Oberriexingen Roter Baum;13;0;0
Montag - Freitag Ferien;315790;1;08:35:00;Oberriexingen Roter Baum;13;4;4
Montag - Freitag Ferien;315790;1;09:14:00;Enzweihingen B10;13;1;1
Montag - Freitag Ferien;315790;1;09:35:00;Oberriexingen Roter Baum;13;0;0
Montag - Freitag Ferien;315790;1;10:14:00;Enzweihingen B10;13;4;4
Montag - Freitag Ferien;315790;1;10:35:00;Oberriexingen Roter Baum;13;1;1
Montag - Freitag Ferien;315790;1;11:14:00;Enzweihingen B10;13;3;3
Montag - Freitag Ferien;315790;1;11:35:00;Oberriexingen Roter Baum;13;3;3
Montag - Freitag Ferien;315790;1;12:05:00;Oberriexingen Roter Baum;13;1;1
Montag - Freitag Ferien;315790;1;12:35:00;Oberriexingen Roter Baum;13;0;0
Montag - Freitag Ferien;315790;1;13:05:00;Oberriexingen Roter Baum;13;3;3
Montag - Freitag Ferien;315790;1;13:35:00;Oberriexingen Roter Baum;13;1;1
Montag - Freitag Ferien;315790;1;14:05:00;Oberriexingen Roter Baum;13;0;0
Montag - Freitag Ferien;315790;1;14:35:00;Oberriexingen Roter Baum;13;3;3
Montag - Freitag Ferien;315790;1;15:14:00;Enzweihingen B10;13;3;3
Montag - Freitag Ferien;315790;1;15:35:00;Oberriexingen Roter Baum;13;0;0
Montag - Freitag Ferien;315790;1;16:05:00;Oberriexingen Roter Baum;13;3;3
Montag - Freitag Ferien;315790;1;16:35:00;Oberriexingen Roter Baum;13;3;3
Montag - Freitag Ferien;315790;1;17:05:00;Oberriexingen Roter Baum;13;0;0
Montag - Freitag Ferien;315790;1;17:35:00;Oberriexingen Roter Baum;13;3;3
Montag - Freitag Ferien;315790;1;18:05:00;Oberriexingen Roter Baum;13;3;3
Montag - Freitag Ferien;315790;1;18:35:00;Oberriexingen Roter Baum;13;0;0
Montag - Freitag Ferien;315790;1;19:05:00;Oberriexingen Roter Baum;13;3;3
Montag - Freitag Ferien;315790;1;19:44:00;Enzweihingen B10;13;0;0
Montag - Freitag Ferien;315790;1;20:05:00;Oberriexingen Roter Baum;13;0;0
Montag - Freitag Ferien;315790;1;21:05:00;Oberriexingen Roter Baum;13;3;3
Montag - Freitag Ferien;315790;1;22:05:00;Oberriexingen Roter Baum;13;3;3
Montag - Freitag Ferien;315790;1;23:05:00;Oberriexingen Roter Baum;13;3;2
Montag - Freitag Ferien;315790;1;24:05:00;Oberriexingen Roter Baum;2;0;0
Montag - Freitag Schule;315790;1;04:44:00;Enzweihingen B10;50;0;0
Montag - Freitag Schule;315790;1;05:29:00;Vaihingen (E);50;0;0
Montag - Freitag Schule;315790;1;05:35:00;Oberriexingen Roter Baum;50;1;0
Montag - Freitag Schule;315790;1;06:14:00;Enzweihingen B10;50;1;0
Montag - Freitag Schule;315790;1;06:35:00;Oberriexingen Roter Baum;50;1;0
Montag - Freitag Schule;315790;1;06:46:00;Oberriexingen Mühlstr.;50;2;2
Montag - Freitag Schule;315790;1;06:50:00;Oberriexingen Roter Baum;50;1;0
Montag - Freitag Schule;315790;1;07:35:00;Oberriexingen Roter Baum;50;0;0
Montag - Freitag Schule;315790;1;08:05:00;Oberriexingen Roter Baum;50;1;0
Montag - Freitag Schule;315790;1;08:35:00;Oberriexingen Roter Baum;50;2;0
Montag - Freitag Schule;315790;1;09:14:00;Enzweihingen B10;50;1;0
Montag - Freitag Schule;315790;1;09:35:00;Oberriexingen Roter Baum;50;1;0
Montag - Freitag Schule;315790;1;10:14:00;Enzweihingen B10;50;2;0
Montag - Freitag Schule;315790;1;10:35:00;Oberriexingen Roter Baum;50;1;0
Montag - Freitag Schule;315790;1;11:14:00;Enzweihingen B10;50;0;0
Montag - Freitag Schule;315790;1;11:35:00;Oberriexingen Roter Baum;50;2;0
Montag - Freitag Schule;315790;1;12:05:00;Oberriexingen Roter Baum;50;2;0
Montag - Freitag Schule;315790;1;12:35:00;Oberriexingen Roter Baum;50;0;0
Montag - Freitag Schule;315790;1;12:50:00;Vaih.(E) Stromberggymnasium;50;2;0
Montag - Freitag Schule;315790;1;13:05:00;Oberriexingen Roter Baum;50;3;2
Montag - Freitag Schule;315790;1;13:35:00;Oberriexingen Roter Baum;50;1;1
Montag - Freitag Schule;315790;1;14:05:00;Oberriexingen Roter Baum;50;6;5
Montag - Freitag Schule;315790;1;14:35:00;Oberriexingen Roter Baum;50;3;3
Montag - Freitag Schule;315790;1;15:14:00;Enzweihingen B10;50;1;1
Montag - Freitag Schule;315790;1;15:35:00;Oberriexingen Roter Baum;50;7;6
Montag - Freitag Schule;315790;1;16:05:00;Oberriexingen Roter Baum;50;16;14
Montag - Freitag Schule;315790;1;16:35:00;Oberriexingen Roter Baum;50;1;1
Montag - Freitag Schule;315790;1;17:05:00;Oberriexingen Roter Baum;50;7;7
Montag - Freitag Schule;315790;1;17:35:00;Oberriexingen Roter Baum;50;16;16
Montag - Freitag Schule;315790;1;18:05:00;Oberriexingen Roter Baum;50;1;1
Montag - Freitag Schule;315790;1;18:35:00;Oberriexingen Roter Baum;50;7;7
Montag - Freitag Schule;315790;1;19:05:00;Oberriexingen Roter Baum;50;16;15
Montag - Freitag Schule;315790;1;19:44:00;Enzweihingen B10;50;1;1
Montag - Freitag Schule;315790;1;20:05:00;Oberriexingen Roter Baum;50;7;7
Montag - Freitag Schule;315790;1;21:05:00;Oberriexingen Roter Baum;50;16;16
Montag - Freitag Schule;315790;1;22:05:00;Oberriexingen Roter Baum;50;16;16
Montag - Freitag Schule;315790;1;23:05:00;Oberriexingen Roter Baum;50;16;15
Montag - Freitag Schule;315790;1;24:05:00;Oberriexingen Roter Baum;10;3;3
Samstag;315790;1;06:13:00;Oberriexingen Roter Baum;12;2;2
Samstag;315790;1;07:10:00;Enzweihingen B10;12;2;2
Samstag;315790;1;08:13:00;Oberriexingen Roter Baum;12;2;2
Samstag;315790;1;09:10:00;Enzweihingen B10;12;2;2
Samstag;315790;1;10:13:00;Oberriexingen Roter Baum;12;2;2
Samstag;315790;1;11:10:00;Enzweihingen B10;12;2;2
Samstag;315790;1;12:13:00;Oberriexingen Roter Baum;12;2;2
Samstag;315790;1;13:10:00;Enzweihingen B10;12;1;1
Samstag;315790;1;14:13:00;Oberriexingen Roter Baum;12;1;1
Samstag;315790;1;15:10:00;Enzweihingen B10;12;0;0
Samstag;315790;1;15:40:00;Enzweihingen B10;12;1;1
Samstag;315790;1;16:43:00;Oberriexingen Roter Baum;12;1;1
Samstag;315790;1;17:40:00;Enzweihingen B10;12;1;1
Samstag;315790;1;18:43:00;Oberriexingen Roter Baum;12;1;1
Samstag;315790;1;19:40:00;Enzweihingen B10;12;1;1
Samstag;315790;1;20:43:00;Oberriexingen Roter Baum;12;1;1
Samstag;315790;1;21:40:00;Enzweihingen B10;12;6;6
Samstag;315790;1;22:43:00;Oberriexingen Roter Baum;12;6;6
Samstag;315790;1;24:40:00;Enzweihingen B10;12;6;6
Sonn-/Feiertag;315790;1;08:13:00;Oberriexingen Roter Baum;16;14;8
Sonn-/Feiertag;315790;1;09:10:00;Enzweihingen B10;16;14;8
Sonn-/Feiertag;315790;1;10:13:00;Oberriexingen Roter Baum;16;14;8
Sonn-/Feiertag;315790;1;11:10:00;Enzweihingen B10;16;13;7
Sonn-/Feiertag;315790;1;12:13:00;Oberriexingen Roter Baum;16;12;7
Sonn-/Feiertag;315790;1;13:10:00;Enzweihingen B10;16;12;5
Sonn-/Feiertag;315790;1;14:13:00;Oberriexingen Roter Baum;16;12;7
Sonn-/Feiertag;315790;1;15:10:00;Enzweihingen B10;16;2;2
Sonn-/Feiertag;315790;1;15:40:00;Enzweihingen B10;16;2;2
Sonn-/Feiertag;315790;1;16:43:00;Oberriexingen Roter Baum;16;2;2
Sonn-/Feiertag;315790;1;17:40:00;Enzweihingen B10;16;2;2
Sonn-/Feiertag;315790;1;18:43:00;Oberriexingen Roter Baum;16;2;2
Sonn-/Feiertag;315790;1;19:40:00;Enzweihingen B10;16;2;2
Sonn-/Feiertag;315790;1;20:43:00;Oberriexingen Roter Baum;16;2;2
Sonn-/Feiertag;315790;1;21:40:00;Enzweihingen B10;16;2;2
Montag - Freitag Ferien;315790;2;04:45:00;Ens. Feuerwehrmagazin;13;0;0
Montag - Freitag Ferien;315790;2;05:14:00;Vaihingen (E);13;4;4
Montag - Freitag Ferien;315790;2;05:45:00;Ens. Feuerwehrmagazin;13;0;0
Montag - Freitag Ferien;315790;2;06:15:00;Ens. Feuerwehrmagazin;13;4;4
Montag - Freitag Ferien;315790;2;06:45:00;Ens. Feuerwehrmagazin;13;1;1
Montag - Freitag Ferien;315790;2;07:15:00;Ens. Feuerwehrmagazin;13;0;0
Montag - Freitag Ferien;315790;2;07:45:00;Ens. Feuerwehrmagazin;13;4;4
Montag - Freitag Ferien;315790;2;08:15:00;Ens. Feuerwehrmagazin;13;1;1
Montag - Freitag Ferien;315790;2;08:45:00;Ens. Feuerwehrmagazin;13;0;0
Montag - Freitag Ferien;315790;2;09:15:00;Ens. Feuerwehrmagazin;13;4;4
Montag - Freitag Ferien;315790;2;09:45:00;Ens. Feuerwehrmagazin;13;1;1
Montag - Freitag Ferien;315790;2;10:15:00;Ens. Feuerwehrmagazin;13;0;0
Montag - Freitag Ferien;315790;2;10:45:00;Ens. Feuerwehrmagazin;13;4;4
Montag - Freitag Ferien;315790;2;11:15:00;Ens. Feuerwehrmagazin;13;1;1
Montag - Freitag Ferien;315790;2;11:45:00;Ens. Feuerwehrmagazin;13;1;1
Montag - Freitag Ferien;315790;2;12:15:00;Ens. Feuerwehrmagazin;13;3;3
Montag - Freitag Ferien;315790;2;12:45:00;Ens. Feuerwehrmagazin;13;1;1
Montag - Freitag Ferien;315790;2;13:15:00;Ens. Feuerwehrmagazin;13;0;0
Montag - Freitag Ferien;315790;2;13:45:00;Ens. Feuerwehrmagazin;13;3;3
Montag - Freitag Ferien;315790;2;14:15:00;Ens. Feuerwehrmagazin;13;3;3
Montag - Freitag Ferien;315790;2;14:45:00;Ens. Feuerwehrmagazin;13;0;0
Montag - Freitag Ferien;315790;2;15:15:00;Ens. Feuerwehrmagazin;13;3;3
Montag - Freitag Ferien;315790;2;15:45:00;Ens. Feuerwehrmagazin;13;3;2
Montag - Freitag Ferien;315790;2;16:15:00;Ens. Feuerwehrmagazin;13;0;0
Montag - Freitag Ferien;315790;2;16:45:00;Ens. Feuerwehrmagazin;13;3;3
Montag - Freitag Ferien;315790;2;17:15:00;Ens. Feuerwehrmagazin;13;3;3
Montag - Freitag Ferien;315790;2;17:45:00;Ens. Feuerwehrmagazin;13;0;0
Montag - Freitag Ferien;315790;2;18:15:00;Ens. Feuerwehrmagazin;13;3;3
Montag - Freitag Ferien;315790;2;18:45:00;Ens. Feuerwehrmagazin;13;3;3
Montag - Freitag Ferien;315790;2;19:15:00;Ens. Feuerwehrmagazin;13;0;0
Montag - Freitag Ferien;315790;2;19:45:00;Ens. Feuerwehrmagazin;13;3;3
Montag - Freitag Ferien;315790;2;20:29:00;Vaihingen (E);13;3;3
Montag - Freitag Ferien;315790;2;21:29:00;Vaihingen (E);13;3;3
Montag - Freitag Ferien;315790;2;22:29:00;Vaihingen (E);13;3;3
Montag - Freitag Ferien;315790;2;23:29:00;Vaihingen (E);13;2;2
Montag - Freitag Ferien;315790;2;25:09:00;Vaihingen (E);2;0;0
Montag - Freitag Schule;315790;2;04:45:00;Ens. Feuerwehrmagazin;50;0;0
Montag - Freitag Schule;315790;2;05:14:00;Vaihingen (E);50;1;0
Montag - Freitag Schule;315790;2;05:45:00;Ens. Feuerwehrmagazin;50;1;0
Montag - Freitag Schule;315790;2;06:15:00;Ens. Feuerwehrmagazin;50;1;0
Montag - Freitag Schule;315790;2;07:00:00;Ens. Feuerwehrmagazin;50;0;0
Montag - Freitag Schule;315790;2;07:15:00;Ens. Feuerwehrmagazin;50;1;0
Montag - Freitag Schule;315790;2;07:45:00;Ens. Feuerwehrmagazin;50;1;0
Montag - Freitag Schule;315790;2;08:15:00;Ens. Feuerwehrmagazin;50;1;0
Montag - Freitag Schule;315790;2;08:45:00;Ens. Feuerwehrmagazin;50;1;0
Montag - Freitag Schule;315790;2;09:15:00;Ens. Feuerwehrmagazin;50;2;0
Montag - Freitag Schule;315790;2;09:45:00;Ens. Feuerwehrmagazin;50;1;0
Montag - Freitag Schule;315790;2;10:15:00;Ens. Feuerwehrmagazin;50;1;0
Montag - Freitag Schule;315790;2;10:45:00;Ens. Feuerwehrmagazin;50;2;0
Montag - Freitag Schule;315790;2;11:15:00;Ens. Feuerwehrmagazin;50;2;0
Montag - Freitag Schule;315790;2;12:00:00;Ens. Feuerwehrmagazin;50;0;0
Montag - Freitag Schule;315790;2;12:15:00;Ens. Feuerwehrmagazin;50;1;1
Montag - Freitag Schule;315790;2;12:45:00;Ens. Feuerwehrmagazin;50;2;0
Montag - Freitag Schule;315790;2;13:05:00;Kleinglattbach Im See;50;2;0
Montag - Freitag Schule;315790;2;13:15:00;Ens. Feuerwehrmagazin;50;0;0
Montag - Freitag Schule;315790;2;13:45:00;Ens. Feuerwehrmagazin;50;3;3
Montag - Freitag Schule;315790;2;14:15:00;Ens. Feuerwehrmagazin;50;1;0
Montag - Freitag Schule;315790;2;14:45:00;Ens. Feuerwehrmagazin;50;7;6
Montag - Freitag Schule;315790;2;15:15:00;Ens. Feuerwehrmagazin;50;3;2
Montag - Freitag Schule;315790;2;15:45:00;Ens. Feuerwehrmagazin;50;1;1
Montag - Freitag Schule;315790;2;16:15:00;Ens. Feuerwehrmagazin;50;7;7
Montag - Freitag Schule;315790;2;16:45:00;Ens. Feuerwehrmagazin;50;16;15
Montag - Freitag Schule;315790;2;17:15:00;Ens. Feuerwehrmagazin;50;1;1
Montag - Freitag Schule;315790;2;17:45:00;Ens. Feuerwehrmagazin;50;7;7
Montag - Freitag Schule;315790;2;18:15:00;Ens. Feuerwehrmagazin;50;16;14
Montag - Freitag Schule;315790;2;18:45:00;Ens. Feuerwehrmagazin;50;1;1
Montag - Freitag Schule;315790;2;19:15:00;Ens. Feuerwehrmagazin;50;7;7
Montag - Freitag Schule;315790;2;19:45:00;Ens. Feuerwehrmagazin;50;15;15
Montag - Freitag Schule;315790;2;20:29:00;Vaihingen (E);50;16;16
Montag - Freitag Schule;315790;2;21:29:00;Vaihingen (E);50;16;15
Montag - Freitag Schule;315790;2;22:29:00;Vaihingen (E);50;16;16
Montag - Freitag Schule;315790;2;23:29:00;Vaihingen (E);50;7;7
Montag - Freitag Schule;315790;2;25:09:00;Vaihingen (E);10;3;3
Samstag;315790;2;06:44:00;Ens. Feuerwehrmagazin;12;2;2
Samstag;315790;2;07:48:00;Ens. Feuerwehrmagazin;12;2;2
Samstag;315790;2;08:44:00;Ens. Feuerwehrmagazin;12;2;2
Samstag;315790;2;09:48:00;Ens. Feuerwehrmagazin;12;2;2
Samstag;315790;2;10:44:00;Ens. Feuerwehrmagazin;12;2;2
Samstag;315790;2;11:48:00;Ens. Feuerwehrmagazin;12;2;2
Samstag;315790;2;12:44:00;Ens. Feuerwehrmagazin;12;2;2
Samstag;315790;2;13:48:00;Ens. Feuerwehrmagazin;12;1;1
Samstag;315790;2;14:44:00;Ens. Feuerwehrmagazin;12;1;1
Samstag;315790;2;15:25:00;Vaihingen (E);12;1;1
Samstag;315790;2;16:18:00;Ens. Feuerwehrmagazin;12;1;1
Samstag;315790;2;17:14:00;Ens. Feuerwehrmagazin;12;1;1
Samstag;315790;2;18:18:00;Ens. Feuerwehrmagazin;12;1;1
Samstag;315790;2;19:14:00;Ens. Feuerwehrmagazin;12;1;1
Samstag;315790;2;20:18:00;Ens. Feuerwehrmagazin;12;1;1
Samstag;315790;2;21:14:00;Ens. Feuerwehrmagazin;12;6;6
Samstag;315790;2;22:18:00;Ens. Feuerwehrmagazin;12;6;6
Samstag;315790;2;23:14:00;Ens. Feuerwehrmagazin;12;6;6
Samstag;315790;2;25:03:00;Ens. Feuerwehrmagazin;12;6;6
Sonn-/Feiertag;315790;2;08:44:00;Ens. Feuerwehrmagazin;16;14;8
Sonn-/Feiertag;315790;2;09:48:00;Ens. Feuerwehrmagazin;16;14;8
Sonn-/Feiertag;315790;2;10:44:00;Ens. Feuerwehrmagazin;16;13;7
Sonn-/Feiertag;315790;2;11:48:00;Ens. Feuerwehrmagazin;16;12;6
Sonn-/Feiertag;315790;2;12:44:00;Ens. Feuerwehrmagazin;16;12;6
Sonn-/Feiertag;315790;2;13:48:00;Ens. Feuerwehrmagazin;16;12;6
Sonn-/Feiertag;315790;2;14:44:00;Ens. Feuerwehrmagazin;16;12;5
Sonn-/Feiertag;315790;2;15:25:00;Vaihingen (E);16;2;2
Sonn-/Feiertag;315790;2;16:18:00;Ens. Feuerwehrmagazin;16;2;2
Sonn-/Feiertag;315790;2;17:14:00;Ens. Feuerwehrmagazin;16;2;2
Sonn-/Feiertag;315790;2;18:18:00;Ens. Feuerwehrmagazin;16;2;2
Sonn-/Feiertag;315790;2;19:14:00;Ens. Feuerwehrmagazin;16;2;2
Sonn-/Feiertag;315790;2;20:18:00;Ens. Feuerwehrmagazin;16;2;1
Sonn-/Feiertag;315790;2;21:14:00;Ens. Feuerwehrmagazin;16;2;2
Sonn-/Feiertag;315790;2;22:18:00;Ens. Feuerwehrmagazin;16;2;2
Montag - Freitag Ferien;316120;1;06:10:00;Korntal;13;0;0
Montag - Freitag Ferien;316120;1;06:40:00;Korntal;13;2;2
Montag - Freitag Ferien;316120;1;07:10:00;Korntal;13;0;0
Montag - Freitag Ferien;316120;1;07:40:00;Korntal;13;2;2
Montag - Freitag Ferien;316120;1;08:10:00;Korntal;13;0;0
Montag - Freitag Ferien;316120;1;08:40:00;Korntal;13;2;2
Montag - Freitag Ferien;316120;1;09:10:00;Korntal;13;0;0
Montag - Freitag Ferien;316120;1;10:10:00;Korntal;13;0;0
Montag - Freitag Ferien;316120;1;11:10:00;Korntal;13;0;0
Montag - Freitag Ferien;316120;1;12:10:00;Korntal;13;0;0
Montag - Freitag Ferien;316120;1;13:10:00;Korntal;13;0;0
Montag - Freitag Ferien;316120;1;14:10:00;Korntal;13;1;0
Montag - Freitag Ferien;316120;1;15:10:00;Korntal;13;1;0
Montag - Freitag Ferien;316120;1;15:47:00;Zuffenhausen Porsche;13;8;6
Montag - Freitag Ferien;316120;1;16:10:00;Korntal;13;1;0
Montag - Freitag Ferien;316120;1;16:40:00;Korntal;13;8;6
Montag - Freitag Ferien;316120;1;17:10:00;Korntal;13;1;0
Montag - Freitag Ferien;316120;1;17:40:00;Korntal;13;8;6
Montag - Freitag Ferien;316120;1;18:10:00;Korntal;13;1;1
Montag - Freitag Ferien;316120;1;18:40:00;Korntal;13;8;6
Montag - Freitag Ferien;316120;1;19:10:00;Korntal;13;1;1
Montag - Freitag Schule;316120;1;06:10:00;Korntal;50;5;5
Montag - Freitag Schule;316120;1;06:40:00;Korntal;50;14;14
Montag - Freitag Schule;316120;1;07:10:00;Korntal;50;5;5
Montag - Freitag Schule;316120;1;07:40:00;Korntal;50;19;19
Montag - Freitag Schule;316120;1;08:10:00;Korntal;50;0;0
Montag - Freitag Schule;316120;1;08:40:00;Korntal;50;14;14
Montag - Freitag Schule;316120;1;09:10:00;Korntal;50;0;0
Montag - Freitag Schule;316120;1;10:10:00;Korntal;50;14;14
Montag - Freitag Schule;316120;1;11:15:00;Korntal;50;14;14
Montag - Freitag Schule;316120;1;12:15:00;Korntal Stadthalle;50;14;11
Montag - Freitag Schule;316120;1;13:05:00;Korntal Stadthalle;50;0;0
Montag - Freitag Schule;316120;1;13:05:00;Korntal Hauffstraße;10;0;0
Montag - Freitag Schule;316120;1;14:10:00;Korntal;50;0;0
Montag - Freitag Schule;316120;1;15:10:00;Korntal;50;0;0
Montag - Freitag Schule;316120;1;15:35:00;Korntal Stadthalle;50;2;0
Montag - Freitag Schule;316120;1;16:10:00;Korntal;50;0;0
Montag - Freitag Schule;316120;1;16:40:00;Korntal;50;2;0
Montag - Freitag Schule;316120;1;17:10:00;Korntal;50;0;0
Montag - Freitag Schule;316120;1;17:40:00;Korntal;50;2;0
Montag - Freitag Schule;316120;1;18:10:00;Korntal;50;10;7
Montag - Freitag Schule;316120;1;18:40:00;Korntal;50;2;0
Montag - Freitag Schule;316120;1;19:10:00;Korntal;50;10;9
Montag - Freitag Ferien;316120;2;05:39:00;Münchingen Friedhof;13;0;0
Montag - Freitag Ferien;316120;2;06:09:00;Münchingen Friedhof;13;2;2
Montag - Freitag Ferien;316120;2;06:39:00;Münchingen Friedhof;13;0;0
Montag - Freitag Ferien;316120;2;07:09:00;Münchingen Friedhof;13;2;2
Montag - Freitag Ferien;316120;2;07:39:00;Münchingen Friedhof;13;0;0
Montag - Freitag Ferien;316120;2;08:09:00;Münchingen Friedhof;13;2;2
Montag - Freitag Ferien;316120;2;08:39:00;Münchingen Friedhof;13;0;0
Montag - Freitag Ferien;316120;2;09:39:00;Münchingen Friedhof;13;0;0
Montag - Freitag Ferien;316120;2;10:39:00;Münchingen Friedhof;13;0;0
Montag - Freitag Ferien;316120;2;11:39:00;Münchingen Friedhof;13;0;0
Montag - Freitag Ferien;316120;2;12:39:00;Münchingen Friedhof;13;0;0
Montag - Freitag Ferien;316120;2;13:39:00;Münchingen Friedhof;13;1;0
Montag - Freitag Ferien;316120;2;14:39:00;Münchingen Friedhof;13;1;0
Montag - Freitag Ferien;316120;2;15:39:00;Münchingen Friedhof;13;1;0
Montag - Freitag Ferien;316120;2;16:09:00;Münchingen Friedhof;13;8;6
Montag - Freitag Ferien;316120;2;16:39:00;Münchingen Friedhof;13;1;0
Montag - Freitag Ferien;316120;2;17:09:00;Münchingen Friedhof;13;8;6
Montag - Freitag Ferien;316120;2;17:28:00;Hemmingen Schauchert;13;1;0
Montag - Freitag Ferien;316120;2;18:09:00;Münchingen Friedhof;13;8;6
Montag - Freitag Ferien;316120;2;18:39:00;Münchingen Friedhof;13;1;1
Montag - Freitag Ferien;316120;2;19:09:00;Münchingen Friedhof;13;7;5
Montag - Freitag Schule;316120;2;05:39:00;Münchingen Friedhof;50;5;5
Montag - Freitag Schule;316120;2;06:09:00;Münchingen Friedhof;50;14;14
Montag - Freitag Schule;316120;2;06:39:00;Münchingen Friedhof;50;5;5
Montag - Freitag Schule;316120;2;07:09:00;Münchingen Friedhof;50;21;18
Montag - Freitag Schule;316120;2;07:15:00;Münchingen Müllerheim;50;17;13
Montag - Freitag Schule;316120;2;07:39:00;Münchingen Friedhof;50;0;0
Montag - Freitag Schule;316120;2;08:09:00;Münchingen Friedhof;50;14;14
Montag - Freitag Schule;316120;2;08:39:00;Münchingen Friedhof;50;0;0
Montag - Freitag Schule;316120;2;09:39:00;Münchingen Friedhof;50;14;14
Montag - Freitag Schule;316120;2;10:39:00;Münchingen Friedhof;50;14;14
Montag - Freitag Schule;316120;2;11:39:00;Münchingen Friedhof;50;14;12
Montag - Freitag Schule;316120;2;12:28:00;Hemmingen Schauchert;50;0;0
Montag - Freitag Schule;316120;2;13:39:00;Münchingen Friedhof;50;0;0
Montag - Freitag Schule;316120;2;14:39:00;Münchingen Friedhof;50;0;0
Montag - Freitag Schule;316120;2;15:39:00;Münchingen Friedhof;50;0;0
Montag - Freitag Schule;316120;2;16:09:00;Münchingen Friedhof;50;2;0
Montag - Freitag Schule;316120;2;16:39:00;Münchingen Friedhof;50;0;0
Montag - Freitag Schule;316120;2;17:09:00;Münchingen Friedhof;50;2;0
Montag - Freitag Schule;316120;2;17:28:00;Hemmingen Schauchert;50;10;8
Montag - Freitag Schule;316120;2;18:09:00;Münchingen Friedhof;50;2;0
Montag - Freitag Schule;316120;2;18:39:00;Münchingen Friedhof;50;10;10
Montag - Freitag Schule;316120;2;19:09:00;Münchingen Friedhof;50;2;0
Montag - Freitag Schule;316121;1;07:25:00;Münchingen Kallenberg Kirche;50;0;0
Montag - Freitag Schule;316121;1;08:20:00;Münchingen Kallenberg Kirche;50;24;23
Montag - Freitag Schule;316121;1;12:35:00;Münchingen Kallenberg Kirche;50;7;6
Montag - Freitag Schule;316121;2;08:10:00;Münchingen Kornwestheimer Str.;50;21;21
Montag - Freitag Schule;316121;2;12:20:00;Münchingen Flattichschule;50;9;8
Montag - Freitag Schule;316121;2;13:10:00;Münchingen Flattichschule;50;14;10
Montag - Freitag Ferien;316200;1;05:27:00;Ditzingen;13;4;4
